listing_id,listing_name,latitude,longitude,host_name,superhost,room_type,bedrooms,beds,baths,guests,currency,num_reviews,rating_overall,ciudad
31231940,"Cabin with its own tub, 10 minutes from downtown. MA1",-39.2795,-71.928,Ricardo,0,entire_home,3.0,6.0,2.0,8.0,CLP,213.0,4.73,pucon
31239692,"Pucón, cozy and central house, Michimalonco",-39.2804,-71.9751,Mabel,1,entire_home,2.0,4.0,1.5,5.0,CLP,28.0,4.79,pucon
31240926,"Cabin with its own tub, 10 minutes from downtown. MA2",-39.279,-71.9286,Ricardo,0,entire_home,3.0,7.0,2.0,8.0,CLP,175.0,4.79,pucon
31259761,House in Los Robles II Pucon condominium,-39.2847,-71.9566,Felipe,0,entire_home,3.0,5.0,3.0,7.0,CLP,15.0,4.87,pucon
31279545,Comfortable apartment in Pucón,-39.2905,-71.9776,Claudia,0,entire_home,1.0,1.0,1.0,3.0,CLP,32.0,4.59,pucon
31287115,"Cozy apartment, 3 beds in a condominium",-39.2956,-72.0133,Viviana,0,entire_home,1.0,1.0,1.0,4.0,CLP,41.0,4.88,pucon
31292941,"Cabin with a tub, 10 minutes from downtown. MA6",-39.2797,-71.9284,Ricardo,0,entire_home,3.0,4.0,1.0,6.0,CLP,198.0,4.63,pucon
31294141,Fully equipped apartment for 3 people,-39.2802,-71.9689,Marcelo,1,entire_home,2.0,2.0,1.0,3.0,CLP,118.0,4.82,pucon
31318077,Casa Condominio Los Robles Pucón,-39.283,-71.9533,Carlos,1,entire_home,3.0,6.0,2.5,7.0,CLP,54.0,4.93,pucon
31334772,"Cabin with its own tub, 10 minutes from downtown. MA5",-39.2778,-71.9283,Ricardo,0,entire_home,3.0,5.0,1.0,6.0,CLP,58.0,4.71,pucon
31336674,"Entire apartment, quiet and cozy place.",-39.2893,-71.9795,Juana,0,entire_home,1.0,3.0,1.0,4.0,CLP,42.0,4.81,pucon
31356732,"House for 6 people, Condominium “Los Alerces” Alicura",-39.2862,-71.9888,Elizabeth,0,entire_home,3.0,10.0,2.0,6.0,CLP,18.0,4.89,pucon
31375214,Pucón Condominium House,-39.2928,-71.9227,Maria Angela,0,entire_home,4.0,8.0,3.0,10.0,CLP,16.0,4.88,pucon
31384692,Arriendo departamento camino al Volcano Pucón,-39.2836,-71.9822,Solange,0,entire_home,1.0,3.0,1.5,4.0,CLP,27.0,4.7,pucon
31415560,"Beautiful house in Pucón, with an excellent discount.",-39.2785,-71.9636,Pamela,0,entire_home,3.0,5.0,3.0,6.0,CLP,21.0,4.62,pucon
31432810,Antupiren Pucon,-39.2835,-71.9765,Maria,0,entire_home,4.0,10.0,3.0,12.0,CLP,2.0,,pucon
31436615,El Encanto cabins,-39.2783,-71.8613,Oscar,0,entire_home,1.0,1.0,1.0,2.0,CLP,12.0,4.67,pucon
31446272,FULLY EQUIPPED 4-PERSON APARTMENT,-39.281,-71.9684,Marcelo,1,entire_home,2.0,3.0,1.0,4.0,CLP,67.0,4.84,pucon
31491444,Cabaña Playa Grande Pellin,-39.2719,-71.9784,Pia,0,entire_home,2.0,4.0,1.0,4.0,CLP,1.0,,pucon
31491785,Almendra Cabin.,-39.2898,-71.924,Luis,0,entire_home,2.0,5.0,1.0,5.0,CLP,17.0,4.88,pucon
31506314,"Cabin with its own tub, 10 minutes from downtown. MA3",-39.2797,-71.9296,Ricardo,0,entire_home,3.0,6.0,2.0,8.0,CLP,141.0,4.72,pucon
31507437,Pucón Country house with pool 5 km from downtown,-39.2989,-71.9333,Nury,0,entire_home,4.0,5.0,3.0,8.0,CLP,26.0,5.0,pucon
31538739,Cabin Villarrica- Pucón,-39.3083,-72.1074,Felipe,0,entire_home,1.0,2.0,1.0,3.0,CLP,98.0,4.59,pucon
31571014,"PUCON HOUSE CONDOMINIUM LOS OBLES II, PUCON",-39.2835,-71.9632,César,0,entire_home,3.0,5.0,2.5,6.0,CLP,1.0,,pucon
31618646,Pucon apartment,-39.2731,-71.9748,Tatiana,0,entire_home,2.0,3.0,2.0,4.0,CLP,21.0,4.86,pucon
31719041,Araucanía Nativa region,-39.2914,-71.9807,Araucanía,0,entire_home,2.0,3.0,2.0,4.0,CLP,17.0,4.71,pucon
31799090,House in a Condominium - Pucón,-39.2863,-71.9522,Jorge,1,entire_home,3.0,6.0,3.0,6.0,CLP,64.0,4.94,pucon
31856851,Cozy Payllahue Park apartment - 4 pax,-39.2902,-71.9784,Walter,0,entire_home,2.0,3.0,2.0,4.0,CLP,30.0,4.93,pucon
31877749,Pucon,-39.2733,-71.9736,Hans,1,entire_home,3.0,7.0,2.0,5.0,CLP,35.0,4.83,pucon
31886994,"Family home, quiet area for 6 or 7 people.",-39.2944,-71.9322,Elizabeth,1,entire_home,3.0,5.0,2.0,7.0,CLP,52.0,4.98,pucon
31901914,Apartment on the front line on the lake.,-39.2815,-71.9899,Mauricio,0,entire_home,2.0,4.0,2.0,5.0,CLP,57.0,4.82,pucon
31955042,El Bosque de Pucon Cabin,-39.297,-71.8932,Oscar,1,entire_home,3.0,5.0,2.0,7.0,CLP,31.0,4.81,pucon
32022586,"Casa ITALIA 2, Condominio Parque Pinares, Pucon",-39.2819,-71.9851,Federico,1,entire_home,3.0,5.0,2.5,8.0,CLP,116.0,4.84,pucon
32022939,"Modern apartment, very well equipped, central",-39.2824,-71.9684,Mario,1,entire_home,1.0,1.0,1.0,2.0,CLP,252.0,4.94,pucon
32048069,Small private room in downtown Pucón,-39.2749,-71.9735,Tani,1,private_room,,1.0,0.0,,CLP,180.0,4.71,pucon
32071216,Nice apartment in Pucón,-39.2913,-71.9777,Marlene,0,entire_home,1.0,3.0,1.0,4.0,CLP,42.0,4.93,pucon
32112973,"Pucón apartment, first line, Pinares Park",-39.2781,-71.9858,Lydia,1,entire_home,4.0,6.0,3.0,7.0,CLP,94.0,4.91,pucon
32224479,House in Pucon,-39.3055,-71.869,Nitza Enid,1,entire_home,2.0,3.0,1.0,4.0,CLP,125.0,4.92,pucon
32241226,Nice apartment in Pucón,-39.2894,-71.9754,Jaime Rodrigo,0,entire_home,2.0,4.0,2.0,4.0,CLP,2.0,,pucon
32262395,"Central Pucón house, ideal for resting",-39.2755,-71.9575,Cristian,0,entire_home,2.0,5.0,1.0,6.0,CLP,8.0,4.5,pucon
32316566,Cozy Cabin Ancapulli Pucón/Menetue sector,-39.3312,-71.6357,Susana,0,entire_home,2.0,4.0,1.0,6.0,CLP,27.0,5.0,pucon
32332716,Pucón apartment with a view of the native forest,-39.2955,-71.9809,Federico,1,entire_home,1.0,2.0,1.0,3.0,CLP,141.0,4.77,pucon
32426678,beautiful and new apartment,-39.2879,-71.9793,Alejandra,0,entire_home,1.0,3.0,1.0,4.0,CLP,11.0,4.64,pucon
32438169,Terra Bella Cabins 3,-39.2819,-71.9513,Daniel,0,entire_home,1.0,1.0,1.0,5.0,CLP,19.0,4.89,pucon
32489965,Large house in a private park minutes from downtown,-39.29,-71.9847,Eduardo,0,entire_home,5.0,11.0,4.0,14.0,CLP,49.0,4.96,pucon
32542070,"Condominium of Puerto Pucón, Rest and Relaxation",-39.2914,-71.9245,David,0,entire_home,5.0,7.0,4.0,9.0,CLP,1.0,,pucon
32553386,BEAUTIFUL HOUSE IN PUCON,-39.2796,-71.965,Maria,1,entire_home,3.0,9.0,1.0,6.0,CLP,101.0,4.91,pucon
32645411,Available 5 blocks from the central area,-39.2796,-71.9663,Mariela,0,entire_home,2.0,3.0,1.0,4.0,CLP,41.0,4.76,pucon
32720867,Luxury Dept first line in front of Lago pucon,-39.2782,-71.9847,Maria Isabel,0,entire_home,2.0,4.0,2.0,5.0,CLP,32.0,4.5,pucon
32777050,"Departamento en Pucón, overlooking the lake and volcano",-39.2779,-71.9862,Isabel,0,entire_home,2.0,4.0,2.0,5.0,CLP,6.0,5.0,pucon
32815099,"Nice apartment in Pucón, Parque Pinares",-39.2816,-71.9864,Bernardita,0,entire_home,3.0,5.0,2.0,6.0,CLP,12.0,5.0,pucon
154395,"Santiago Las Condes 2D2B Luminous, huge, cozy",-33.414,-70.5823,Eugenio,true,entire_home,2.0,3.0,1.5,3.0,CLP,257.0,4.91,santiago
154615,Furnished apartment near Metro,-33.4164,-70.6023,Roberto,false,entire_home,1.0,1.0,1.0,2.0,CLP,85.0,4.65,santiago
191754,Apartment Historical Downtown Stgo.,-33.4404,-70.658,Miguel,true,entire_home,1.0,1.0,1.0,2.0,CLP,153.0,4.79,santiago
202286,Furnished Apartment Forestal Park 1,-33.4339,-70.6474,Daniela-Fernando,true,entire_home,1.0,1.0,1.0,2.0,CLP,415.0,4.59,santiago
288216,Santiago Mountain View right by Parque forestal,-33.4328,-70.6475,Carlos,true,entire_home,1.0,2.0,1.0,2.0,CLP,43.0,4.74,santiago
357316,private bath+Complimentary breakfast & dinner+wifi,-33.4462,-70.6423,Eduardo & Claudio,true,private_room,,1.0,0.0,,CLP,100.0,4.98,santiago
447699,Las Condes with a view of the Andes,-33.4195,-70.5575,Raul And Erna,false,entire_home,2.0,2.0,2.0,4.0,CLP,31.0,4.74,santiago
499566,I'm staying here!,-33.438,-70.645,Patricia,true,entire_home,1.0,1.0,1.0,2.0,CLP,62.0,4.79,santiago
787045,Restful Stay in Santiago – Private Bath & parking,-33.4553,-70.5602,Mirey,true,private_room,,1.0,0.0,,CLP,155.0,4.83,santiago
798444,Furnished apartment in Santiago!,-33.4375,-70.6469,Ari,false,entire_home,2.0,3.0,1.0,4.0,CLP,45.0,4.29,santiago
798907,"Steps from the Government House, Wi-Fi, Sta. Ana Metro Station",-33.4392,-70.6571,Franek,true,entire_home,1.0,1.0,1.0,2.0,CLP,414.0,4.79,santiago
881843,Nice Flat in the center of Santiago,-33.4358,-70.6487,Eliana,false,entire_home,1.0,4.0,1.0,4.0,CLP,105.0,4.66,santiago
910775,Furnished Apartment Forestal Park 5,-33.434,-70.6479,Daniela-Fernando,true,entire_home,2.0,3.0,1.0,3.0,CLP,193.0,4.59,santiago
1041894,Great 2 bed 2 bath apt in Santiago,-33.4359,-70.6466,Daesha,false,entire_home,2.0,3.0,2.0,4.0,CLP,47.0,4.87,santiago
1141344,Modern apartment + Parking | Close to Metro & Mall,-33.407,-70.565,Cityrentals,true,entire_home,1.0,1.0,1.0,2.0,CLP,31.0,4.71,santiago
1264850,EXCLUSIVE DOWNTOWN APARMENT,-33.4434,-70.6573,Dalia Clarisa,true,entire_home,1.0,3.0,1.0,3.0,CLP,14.0,4.57,santiago
1284940,Stgo Centro Full!!!/Spacious/parking/location,-33.4507,-70.644,Francisco,true,entire_home,2.0,3.0,2.0,4.0,CLP,194.0,4.55,santiago
1602307,Best price apartment Santiago Chile,-33.4498,-70.6417,Javier,true,entire_home,1.0,2.0,1.0,2.0,CLP,149.0,4.54,santiago
1744520,HOM STUDIO1 - ZentenoApartments - Santiago,-33.4463,-70.6522,Pablo,false,entire_home,1.0,1.0,1.0,2.0,CLP,68.0,4.82,santiago
1768172,apartment in the heart of the capital,-33.437,-70.668,Raúl,false,entire_home,1.0,1.0,1.0,2.0,CLP,40.0,4.63,santiago
1771844,Great room in a house with an artistic touch,-33.4504,-70.6341,Ana,true,private_room,,1.0,0.0,,CLP,17.0,4.88,santiago
1905521,4 Bed/2 Bath  Parque Arauco Mall,-33.4009,-70.575,Fernando,true,entire_home,3.0,4.0,2.0,5.0,CLP,301.0,4.81,santiago
2260567,5 min. walk to Palacio de la Moneda.,-33.4462,-70.6489,Emelina Y Miguel,true,entire_home,1.0,1.0,1.0,2.0,CLP,600.0,4.77,santiago
2478220,Parque Arauco Mall A/C & Nespresso Coffee Machine,-33.4,-70.5732,Alejandro,true,entire_home,,1.0,1.0,2.0,CLP,170.0,4.92,santiago
2660266,Quiet and Beautiful apartment in Bellas Artes,-33.4357,-70.6451,Paloma,false,entire_home,1.0,2.0,1.0,3.0,CLP,358.0,4.73,santiago
2683102,Depto Central Santiago_Portugal,-33.4418,-70.6399,Departamentos,false,entire_home,3.0,3.0,1.0,5.0,CLP,28.0,4.5,santiago
2809283,METRO Stgo Downtown luminous 1B1B,-33.4484,-70.6645,Lorena,false,entire_home,1.0,1.0,1.0,2.0,CLP,78.0,4.69,santiago
3072658,Sta. Lucía Centro Apartment,-33.4468,-70.6464,Francisco,false,entire_home,1.0,1.0,1.0,3.0,CLP,28.0,4.39,santiago
3146335,Bedroom private bathroom,-33.446,-70.6445,Francisco,false,private_room,,1.0,0.0,,CLP,4.0,5.0,santiago
3208936,Close to downtown and metro-1016,-33.4446,-70.6429,Francisco,true,entire_home,1.0,2.0,1.0,3.0,CLP,237.0,4.84,santiago
3479791,Chilean Student,-33.4441,-70.6338,Sergio,false,private_room,,1.0,0.0,,CLP,15.0,4.53,santiago
3552186,Santiago Centro Apartment,-33.4349,-70.6596,Ana,true,entire_home,1.0,1.0,1.0,2.0,CLP,127.0,4.61,santiago
3638433,Comfortable room with a private bathroom,-33.4043,-70.5615,Pablo,true,private_room,,1.0,0.0,,CLP,149.0,4.97,santiago
3694354,"Luxury apartment, newly renovated, ski in-out",-33.3247,-70.2324,Sandra,false,entire_home,3.0,7.0,2.0,6.0,CLP,7.0,4.0,santiago
3848142,Nice Sunny  Bellas Artes Apartment*,-33.4371,-70.6448,Patricia,true,entire_home,1.0,2.0,1.0,3.0,CLP,60.0,4.85,santiago
3956736,Nice flat in La Reina,-33.4576,-70.5539,Alejandro,false,entire_home,3.0,3.0,1.0,4.0,CLP,23.0,4.48,santiago
4189555,Furnished Apartment Downtown Santiago,-33.4401,-70.6447,Jose Antonio,true,entire_home,1.0,2.0,1.0,3.0,CLP,16.0,4.94,santiago
4385465,"Large Pool, Metro Sta. Ana, wifi",-33.4352,-70.6604,Franek,true,entire_home,1.0,,1.0,2.0,CLP,227.0,4.67,santiago
4489139,Apartment in Las Condes Santiago with AC and WiFi,-33.4143,-70.5858,Carlos,false,entire_home,1.0,2.0,1.0,3.0,CLP,34.0,4.62,santiago
4588966,Lovely apartment in townhouse,-33.455,-70.6661,Nené,false,entire_home,1.0,1.0,1.0,2.0,CLP,23.0,4.74,santiago
4592704,"Duplex, close to subway, Special Offer",-33.4329,-70.6595,Franek,true,entire_home,1.0,1.0,1.0,2.0,CLP,191.0,4.75,santiago
4717651,Beautiful APARTMENT BEST LOCATION,-33.3994,-70.5731,Fran,false,entire_home,1.0,1.0,1.0,2.0,CLP,169.0,4.66,santiago
4745358,Apartamento Entero en Santiago Centro,-33.4526,-70.6466,Marcelo,false,entire_home,1.0,1.0,1.0,2.0,CLP,41.0,4.51,santiago
4840431,Spacious 4bdr. Apt.Great location,-33.4244,-70.5879,Francisco,false,entire_home,4.0,4.0,3.0,6.0,CLP,38.0,4.84,santiago
4841348,A place you can call home,-33.5403,-70.5746,Rossy,true,private_room,2.0,2.0,0.0,,CLP,28.0,4.86,santiago
4947095,arturo prat  2 - Home Studio,-33.4492,-70.6492,Cristián,false,entire_home,,1.0,1.0,2.0,CLP,317.0,4.71,santiago
4950693,Urban elegance and comfort,-33.3823,-70.5317,Rodrigo,true,entire_home,1.0,2.0,1.0,3.0,CLP,24.0,4.88,santiago
5012346,Apartment and breakfast included.,-33.4452,-70.6491,Pablo,true,entire_home,1.0,1.0,1.0,2.0,CLP,163.0,4.9,santiago
5102250,Quiet bedroom in historic house in Republica,-33.4491,-70.6694,Alvaro,false,private_room,,1.0,0.0,,CLP,15.0,4.87,santiago
5103270,"single or couple,parking, full wifi",-33.431,-70.6588,Anne Marie Y Franco,false,entire_home,1.0,1.0,1.0,2.0,CLP,147.0,4.8,santiago
5415303,Lord Cochrane Studio,-33.4485,-70.6547,Cristián,false,entire_home,,1.0,1.0,2.0,CLP,366.0,4.71,santiago
5457661,"Santiago Cozy Apartments. # 3,  up to  5  people",-33.4501,-70.6337,Celia,true,entire_home,2.0,4.0,2.0,5.0,CLP,51.0,4.9,santiago
5494286,Modern Studio with Amazing Views and Location,-33.407,-70.5574,Alfonso,true,entire_home,1.0,1.0,1.0,4.0,CLP,194.0,4.78,santiago
5660540,ARTURO PRAT 1 - Home Studio,-33.4492,-70.6493,Cristián,false,entire_home,,1.0,1.0,2.0,CLP,323.0,4.74,santiago
5663131,Amazing and comfortable department,-33.3991,-70.5448,Natalia,false,entire_home,1.0,2.0,1.0,2.0,CLP,111.0,4.72,santiago
5672884,Bright Studio w/ View + Metro Santa Isabel,-33.4472,-70.6374,Eduardo,true,entire_home,1.0,1.0,1.0,2.0,CLP,106.0,4.88,santiago
5778642,Bright Terrace Refuge in the Heart of Santiago,-33.4439,-70.6583,Loreto,true,entire_home,1.0,1.0,1.0,2.0,CLP,68.0,4.88,santiago
5837566,Safe and cozy near the subway and center free wf,-33.4582,-70.6539,Ingrid,true,entire_home,2.0,4.0,2.0,4.0,CLP,164.0,4.76,santiago
5894099,"Matta neighborhood, city center - single or double bed",-33.4616,-70.6399,Angélica,false,private_room,7.0,9.0,0.0,,CLP,26.0,4.81,santiago
5902870,"Sunny, Spacious and Best Location",-33.4386,-70.6411,Christoff,true,entire_home,2.0,2.0,1.0,4.0,CLP,400.0,4.94,santiago
5927745,GREAT 107 SQ.MT APPART IN SANTIAGO,-33.4354,-70.6509,Javiera,false,entire_home,2.0,2.0,2.0,4.0,CLP,38.0,4.45,santiago
5998600,Nice apartment right in the center,-33.437,-70.6501,David,true,entire_home,1.0,1.0,1.0,2.0,CLP,102.0,4.71,santiago
6030102,"Downtown, 2BR, Wifi, A/C, Parking, Metro.",-33.4478,-70.6414,Valentina,true,entire_home,2.0,2.0,1.0,3.0,CLP,257.0,4.92,santiago
6291022,Cozy studio in downtown Stgo,-33.4469,-70.6513,Patricia,false,entire_home,1.0,1.0,1.0,2.0,CLP,910.0,4.56,santiago
6318303,Family Apartment Costanera Centre (412) 2 bathroom,-33.4166,-70.6026,Nicolas,false,entire_home,2.0,4.0,2.0,7.0,CLP,218.0,4.28,santiago
6327958,Cozy Apartment by Bellas Artes,-33.4415,-70.6463,Cristóbal,false,entire_home,1.0,1.0,1.0,2.0,CLP,104.0,4.42,santiago
6374881,Beauty rentapart near Moneda Palace,-33.4478,-70.6535,Soledad,false,entire_home,2.0,3.0,1.0,5.0,CLP,47.0,4.68,santiago
6413886,Fine Arts | Fast Wi-Fi + Desk | Metro,-33.4387,-70.6458,Patricia,true,entire_home,1.0,2.0,1.0,2.0,CLP,42.0,4.9,santiago
6480781,Home Studio Santiago Centro View Tower,-33.4437,-70.6585,Jose Luis,false,entire_home,1.0,1.0,1.0,2.0,CLP,88.0,4.74,santiago
6505754,Close to downtown and metro-1116,-33.4441,-70.6422,Francisco,true,entire_home,1.0,2.0,1.0,3.0,CLP,148.0,4.84,santiago
6568657,"Erasmo Escala, Department",-33.4458,-70.6626,Diego Ernesto,false,entire_home,1.0,3.0,1.0,4.0,CLP,37.0,4.89,santiago
6687965,Spacious room - Bellas Artes,-33.4374,-70.6414,Nestor,false,private_room,,1.0,0.0,,CLP,126.0,4.52,santiago
6724826,Wonderful stay in the heart of Santiago,-33.4504,-70.6504,Carlos Nicolás,true,entire_home,1.0,1.0,1.0,2.0,CLP,58.0,4.97,santiago
6744430,Small bedroom with ensuite bathroom,-33.4365,-70.6423,Nestor,false,private_room,,1.0,0.0,,CLP,386.0,4.59,santiago
6862442,Modern one bedroom apartment in Lastarria,-33.4394,-70.641,Lastarria Apart,true,entire_home,1.0,2.0,1.0,2.0,CLP,12.0,4.67,santiago
7547630,Cozy studio in Stgo Centro,-33.4469,-70.6513,Patricia,false,entire_home,1.0,1.0,1.0,2.0,CLP,932.0,4.61,santiago
7632904,Metroapart 6,-33.4476,-70.654,Metroapart,false,entire_home,1.0,2.0,1.0,2.0,CLP,34.0,4.18,santiago
7698416,Nice apartment walking distance,-33.4338,-70.6487,Alejandro,true,entire_home,2.0,3.0,2.0,4.0,CLP,200.0,4.85,santiago
8022452,Amazing apartment at Lastarria,-33.4399,-70.6409,Nicolas,false,entire_home,2.0,2.0,2.0,3.0,CLP,133.0,4.68,santiago
8090295,2 Bedroom Apartment in Santiago,-33.4336,-70.656,Carolina,false,entire_home,2.0,3.0,1.0,4.0,CLP,195.0,4.88,santiago
8289924,"Modern, central with beautiful views!",-33.4408,-70.6389,Danilo,false,entire_home,3.0,3.0,1.0,5.0,CLP,114.0,4.91,santiago
8310826,Bright apart in University quarter,-33.4528,-70.6671,Jean,false,entire_home,1.0,4.0,1.0,3.0,CLP,781.0,4.7,santiago
8437262,"View of Cordillera 25
Apartment steps from the Metro",-33.45,-70.6395,Luisa,true,entire_home,1.0,2.0,1.0,3.0,CLP,106.0,4.85,santiago
8739181,Bellas Artes best choice!,-33.4388,-70.6458,Soledad,true,entire_home,1.0,2.0,1.0,2.0,CLP,198.0,4.72,santiago
8751796,Room in apartment (near Movistar) with small dog,-33.4562,-70.6611,Migue,true,private_room,,1.0,0.0,,CLP,78.0,4.95,santiago
8757411,Nice quiet downtown apartment,-33.4481,-70.6488,Stefan,false,entire_home,1.0,1.0,1.0,2.0,CLP,24.0,4.92,santiago
8926023,"Santiago (6th Floor) Parking, Wi-Fi, Pool, Metro",-33.4499,-70.65,Apart Suites,false,entire_home,2.0,4.0,1.0,5.0,CLP,54.0,4.5,santiago
9045775,"Santiago (7th Floor) Parking, Wi-Fi, Pool, Metro",-33.4504,-70.6482,Apart Suites,false,entire_home,2.0,4.0,1.0,5.0,CLP,81.0,4.6,santiago
9219549,"Santiago (17th Floor) Parking, Wi-Fi, Pool, Metro",-33.4485,-70.65,Apart Suites,false,entire_home,2.0,6.0,2.0,6.0,CLP,51.0,4.78,santiago
9366176,"1-bedroom apartment, Huérfanos 1400 + Terrace + View",-33.4404,-70.6567,Felipe,false,entire_home,1.0,2.0,1.0,3.0,CLP,40.0,4.63,santiago
9463434,Executive Apartment 409,-33.4472,-70.6354,Eduardo,true,entire_home,1.0,1.0,1.0,2.0,CLP,107.0,4.83,santiago
10121967,"Central, ideal for visiting Santiago",-33.4358,-70.6593,Elsy,true,entire_home,2.0,3.0,1.0,4.0,CLP,269.0,4.91,santiago
10203970,A beautiful apartment in the heart of Lastarria,-33.4397,-70.6426,Rukaza Lastarria,false,entire_home,1.0,1.0,1.0,2.0,CLP,259.0,4.33,santiago
10376508,Comfortable and cozy apartment.,-33.4339,-70.6591,Elizabeth,false,entire_home,1.0,1.0,1.0,2.0,CLP,42.0,4.52,santiago
10385913,Metroapart 4,-33.4472,-70.6538,Metroapart,false,entire_home,1.0,1.0,1.0,2.0,CLP,38.0,4.66,santiago
10509275,Large apartment in Las Condes with stunning views,-33.4227,-70.5858,Dirk,false,entire_home,3.0,3.0,3.0,5.0,CLP,20.0,5.0,santiago
10524670,Downtown apartment for 6 people,-33.4468,-70.6353,"Patricio, Manager Los Refugios",false,entire_home,3.0,4.0,2.0,6.0,CLP,215.0,4.65,santiago
10559584,Santiago Centro Apartment,-33.4501,-70.6495,Rodrigo,false,entire_home,1.0,1.0,1.0,3.0,CLP,27.0,4.67,santiago
10595488,Panoramic view Santiago 27th floor,-33.4372,-70.6541,Andrés,false,entire_home,2.0,3.0,2.0,3.0,CLP,298.0,4.84,santiago
10715290,NEXT TO THE PALACE OF GOVERNMENT,-33.4427,-70.6583,Miguel,true,entire_home,1.0,1.0,1.0,2.0,CLP,41.0,4.56,santiago
10770230,Modern cozy well-located | Free WiFi + Parking,-33.4321,-70.6582,Jorge,false,entire_home,2.0,3.0,2.0,4.0,CLP,22.0,4.95,santiago
11189139,Santiago Centro Single Room,-33.4616,-70.6461,Ibra,true,private_room,,1.0,0.0,,CLP,624.0,4.83,santiago
11189214,Fully equipped apartment for couples or business trips,-33.4491,-70.635,Sebastian,true,entire_home,1.0,1.0,1.0,2.0,CLP,74.0,4.89,santiago
11189257,Wonderful loft in downtown Santiago,-33.4443,-70.6437,Patricio,true,entire_home,1.0,1.0,1.0,2.0,CLP,223.0,4.82,santiago
11226656,super loft,-33.433,-70.6594,Fernando,true,entire_home,1.0,2.0,1.0,2.0,CLP,238.0,4.92,santiago
11249836,Private Room · Private Bathroom · Santiago,-33.4478,-70.6399,Ben,true,private_room,,1.0,0.0,,CLP,165.0,4.97,santiago
11354988,EXCELLENT APARTMENT LOCATION,-33.4492,-70.6741,Julio,true,entire_home,2.0,1.0,1.0,2.0,CLP,42.0,4.64,santiago
11406999,Downtown: Subway Santa Lucia,-33.4436,-70.6445,Valentina,true,entire_home,1.0,2.0,1.0,2.0,CLP,402.0,4.89,santiago
11486541,Beautiful Apartment I,-33.4482,-70.6446,Paula,true,entire_home,1.0,4.0,1.0,4.0,CLP,192.0,4.71,santiago
11510905,Fine Arts - Forest Park,-33.4346,-70.6459,Rodolfo,true,entire_home,1.0,2.0,1.0,2.0,CLP,272.0,4.87,santiago
11570495,A bright room for women in downtown Santiago,-33.444,-70.647,Inés,true,private_room,,1.0,0.0,,CLP,37.0,4.86,santiago
11657827,Beautiful View in Secure Santa Lucía Building,-33.4455,-70.644,Jordi,false,entire_home,2.0,3.0,2.0,4.0,CLP,231.0,4.7,santiago
11810960,"In front of Cerro Santa Lucia, everything is just a step away. A/C",-33.4452,-70.6434,Valentina,true,entire_home,1.0,1.0,1.0,2.0,CLP,83.0,4.81,santiago
11815777,Yungay nihghborhood private room.,-33.4468,-70.6728,Enrique,false,private_room,,1.0,0.0,,CLP,24.0,4.67,santiago
11925124,Cozy Studio in Downtown Santiago,-33.4512,-70.6484,Virginia,true,entire_home,,1.0,1.0,2.0,CLP,42.0,4.6,santiago
11998806,"View of Cerro Santa Lucia, A/C, Wifi, steps from Metro",-33.4445,-70.6436,Nelson Y Valentina,false,entire_home,1.0,2.0,1.0,2.0,CLP,159.0,4.84,santiago
12005086,Nice apartment with 2 bedrooms and 2 bathrooms right in the center,-33.4448,-70.6576,Rubén,true,entire_home,2.0,6.0,2.0,5.0,CLP,178.0,4.99,santiago
12344541,Comfortable (~80m2) apartment in downtown,-33.4421,-70.6374,Felipe,true,entire_home,2.0,5.0,1.0,4.0,CLP,34.0,4.79,santiago
12363783,Nice and Cozy Downtown Dpto,-33.45,-70.6501,Armando,false,entire_home,2.0,1.0,1.0,3.0,CLP,9.0,4.56,santiago
12367624,1401. Modern apartment,-33.4407,-70.6611,Vittorio,false,entire_home,1.0,1.0,1.0,2.0,CLP,148.0,4.74,santiago
12435203,Apartment in Barrio Brasil Centro de Santiago,-33.4395,-70.6648,Cristian,false,entire_home,1.0,1.0,1.0,2.0,CLP,118.0,4.46,santiago
12631368,"Santiago (18th Floor) Parking, Wi-Fi, Pool, Metro",-33.4488,-70.65,Apart Suites,false,entire_home,2.0,4.0,1.0,5.0,CLP,52.0,4.71,santiago
12736027,"Modern, central and with panoramic view",-33.4541,-70.6337,Gian,true,entire_home,1.0,1.0,1.0,2.0,CLP,50.0,4.92,santiago
12813568,An apartment with an excellent view and location,-33.4498,-70.634,Roberto,true,entire_home,1.0,2.0,1.0,3.0,CLP,262.0,4.85,santiago
12814722,"Santiago (13th Floor) Parking, Wi-Fi, Pool, Metro",-33.4487,-70.6487,Apart Suites,false,entire_home,1.0,4.0,1.0,4.0,CLP,28.0,4.57,santiago
13226458,Studio Downtown the best location,-33.4466,-70.6525,Virginia,true,entire_home,1.0,1.0,1.0,2.0,CLP,51.0,4.59,santiago
13233481,"Santiago (3rd Floor) Parking, Wi-Fi, Pool, Metro",-33.4504,-70.6484,Apart Suites,false,entire_home,2.0,6.0,2.0,6.0,CLP,84.0,4.6,santiago
13344505,Apartment in downtown Santiago,-33.4365,-70.6579,Toño,false,entire_home,1.0,2.0,1.0,2.0,CLP,174.0,4.88,santiago
13769669,"Eco Alameda - Ecuador Metro, Santiago",-33.4564,-70.699,Ruben,false,entire_home,2.0,4.0,2.0,4.0,CLP,22.0,4.91,santiago
